Module,Offered,Group,Language,Activity,Day,Time,Venue,Campus,Study Prog
VKK 221,S2,G01,E,D1,Thursday,08:30 - 09:20,HB 4-1,HATFIELD,
VKK 221,S2,G01,E,L1,Monday,13:30 - 14:20,HB 4-1,HATFIELD,
VKK 221,S2,G01,E,L2,Tuesday,08:30 - 09:20,HB 4-3,HATFIELD,
VKK 311,S1,G01,E,D1,Wednesday,11:30 - 12:20,IT 2-25,HATFIELD,
VKK 311,S1,G01,E,L1,Monday,09:30 - 10:20,IT 2-25,HATFIELD,
VKK 311,S1,G01,E,L2,Tuesday,08:30 - 09:20,IT 2-25,HATFIELD,
VKK 321,S2,G01,E,D1,Thursday,14:30 - 15:20,IT 2-25,HATFIELD,
VKK 321,S2,G01,E,L1,Tuesday,13:30 - 14:20,IT 2-25,HATFIELD,
VKK 321,S2,G01,E,L2,Wednesday,08:30 - 09:20,IT 4-3,HATFIELD,
VKU 250,S1,G01,E,L1,Wednesday,12:30 - 13:20,IT 4-3,HATFIELD,
VKU 250,S1,G01,E,L2,Friday,09:30 - 10:20,IT 4-3,HATFIELD,
VKU 260,S2,G01,E,L1,Tuesday,12:30 - 13:20,IT 4-3,HATFIELD,
VKU 260,S2,G01,E,L2,Friday,09:30 - 10:20,IT 4-3,HATFIELD,
VKU 260,S2,G01,E,P1,Friday,07:30 - 08:20,IT 4-3,HATFIELD,
VKU 400,Y,G01,E,D1,Thursday,10:30 - 11:20,IT 2-25,HATFIELD,
VKU 400,Y,G01,E,L1,Friday,07:30 - 09:20,Agric Annex 2-7,HATFIELD,
VPL 101,Y,G01,E,L1,Wednesday,15:30 - 17:20,EMS 4-150,HATFIELD,
WDE 310,S1,G01,E,L1,Thursday,14:30 - 16:20,Agric Annex 2-18,HATFIELD,
WDE 310,S1,G01,E,P1,Friday,14:30 - 17:20,IT 4-3,HATFIELD,
WDE 320,S2,G01,E,L1,Wednesday,13:30 - 14:20,IT 2-24,HATFIELD,
WDE 320,S2,G01,E,L2,Friday,08:30 - 09:20,IT 4-2,HATFIELD,
WDE 320,S2,G01,E,P1,Monday,14:30 - 17:20,IT 2-25,HATFIELD,
WDE 450,S1,G01,E,L1,Wednesday,15:30 - 17:20,Agric Annex 2-18,HATFIELD,
WDE 450,S1,G01,E,P1,Friday,09:30 - 12:20,Agric Annex 2-18,HATFIELD,
WKD 155,S1,G01,E,L1,Tuesday,11:30 - 13:20,Geography 2-9,HATFIELD,
WKD 155,S1,G01,E,L2,Thursday,14:30 - 16:20,Geography 2-9,HATFIELD,
WKD 155,S1,G01,E,P1,Friday,14:30 - 17:20,Geography 2-9,HATFIELD,
WKD 254,S2,G01,E,P1,Wednesday,14:30 - 17:20,Geography 2-3,HATFIELD,
WKD 261,S2,G01,E,L1,Monday,13:30 - 14:20,Geography 1-11,HATFIELD,
WKD 261,S2,G01,E,L2,Wednesday,11:30 - 12:20,Geography 1-2,HATFIELD,
WKD 261,S2,G01,E,T1,Tuesday,09:30 - 10:20,Geography 1-11,HATFIELD,
WKD 263,S1,G01,E,L1,Monday,11:30 - 12:20,Geography 1-11,HATFIELD,
WKD 263,S1,G01,E,L2,Wednesday,08:30 - 09:20,Geography 1-11,HATFIELD,
WKD 263,S1,G01,E,L3,Friday,10:30 - 12:20,Informatorium Maroon Lab,HATFIELD,
WKD 263,S1,G01,E,T1,Tuesday,14:30 - 15:20,Geography 1-11,HATFIELD,
WKD 265,S2,G01,E,L1,Tuesday,11:30 - 12:20,Geography 1-11,HATFIELD,
WKD 265,S2,G01,E,L2,Thursday,09:30 - 10:20,Geography 1-11,HATFIELD,
WKD 265,S2,G01,E,T1,Tuesday,12:30 - 13:20,Geography 1-11,HATFIELD,
WKD 315,S1,G01,E,L1,Monday,10:30 - 11:20,Geography 1-11,HATFIELD,
WKD 315,S1,G01,E,L2,Wednesday,09:30 - 10:20,Geography 1-11,HATFIELD,
WKD 315,S1,G01,E,T1,Tuesday,10:30 - 11:20,Geography 1-11,HATFIELD,
WKD 316,S1,G01,E,L1,Monday,13:30 - 14:20,Geography 1-11,HATFIELD,
WKD 316,S1,G01,E,L2,Thursday,10:30 - 11:20,Geography 1-11,HATFIELD,
WKD 316,S1,G01,E,T1,Tuesday,10:30 - 11:20,Geography 1-11,HATFIELD,
WKD 370,S2,G01,E,L1,Monday,11:30 - 13:20,Geography 1-11,HATFIELD,
WKD 370,S2,G01,E,L2,Wednesday,11:30 - 13:20,Geography 1-11,HATFIELD,
WKD 370,S2,G01,E,T1,Thursday,11:30 - 12:20,Geography 1-11,HATFIELD,
WRG 110,S1,G01,E,L1,Monday,08:30 - 09:20,IT 4-2,HATFIELD,
WRG 110,S1,G01,E,L2,Tuesday,09:30 - 10:20,IT 4-3,HATFIELD,
WRG 120,S2,G01,E,L1,Monday,08:30 - 09:20,IT 4-3,HATFIELD,
WRG 120,S2,G01,E,L2,Tuesday,09:30 - 10:20,IT 4-3,HATFIELD,
WST 111,S1,G01,E,L1,Tuesday,10:30 - 11:20,Roos hall,HATFIELD,
WST 111,S1,G01,E,L1,Tuesday,10:30 - 11:20,vd Bijl Hall,HATFIELD,
WST 111,S1,G01,E,L2,Wednesday,12:30 - 13:20,IT 2-23,HATFIELD,
WST 111,S1,G01,E,L2,Wednesday,12:30 - 13:20,Thuto 1-2,HATFIELD,
WST 111,S1,G01,E,L3,Thursday,09:30 - 10:20,EMS 4-152,HATFIELD,
WST 111,S1,G01,E,L3,Thursday,09:30 - 10:20,Large Chemistry Hall,HATFIELD,
WST 111,S1,G01,E,L4,Friday,11:30 - 12:20,Louw hall,HATFIELD,
WST 111,S1,G01,E,L4,Friday,11:30 - 12:20,vd Bijl Hall,HATFIELD,
WST 111,S1,G01,E,P1,Wednesday,16:30 - 17:20,Informatorium Brown Lab,HATFIELD,
WST 111,S1,G01,E,P1,Wednesday,16:30 - 17:20,Informatorium Orange Lab,HATFIELD,
WST 111,S1,G01,E,P1,Wednesday,16:30 - 17:20,Informatorium Purple Lab,HATFIELD,
WST 111,S1,G01,E,P1,Wednesday,16:30 - 17:20,Informatorium Red Lab,HATFIELD,
WST 111,S1,G01,E,P1,Wednesday,16:30 - 17:20,Informatorium SIT 1 lab,HATFIELD,
WST 111,S1,G01,E,T1,Wednesday,14:30 - 16:20,IT 2-23,HATFIELD,
WST 111,S1,G01,E,T1,Wednesday,14:30 - 16:20,IT 4-5,HATFIELD,
WST 111,S1,G02,E,P1,Friday,16:30 - 17:20,Informatorium Orange Lab,HATFIELD,
WST 111,S1,G02,E,P1,Friday,16:30 - 17:20,Informatorium Red Lab,HATFIELD,
WST 111,S1,G02,E,T1,Friday,14:30 - 16:20,IT 4-5,HATFIELD,
WST 121,S2,G01,E,L1,Monday,14:30 - 15:20,IT 2-23,HATFIELD,
WST 121,S2,G01,E,L2,Wednesday,07:30 - 08:20,IT 2-23,HATFIELD,
WST 121,S2,G01,E,L3,Thursday,14:30 - 15:20,IT 2-23,HATFIELD,
WST 121,S2,G01,E,L4,Friday,10:30 - 11:20,IT 2-23,HATFIELD,
WST 121,S2,G01,E,P1,Monday,12:30 - 13:20,Informatorium Blue Lab 1,HATFIELD,
WST 121,S2,G01,E,P1,Monday,12:30 - 13:20,Informatorium Blue Lab 2,HATFIELD,
WST 121,S2,G01,E,P1,Monday,12:30 - 13:20,Informatorium Blue Lab 3,HATFIELD,
WST 121,S2,G01,E,P1,Monday,12:30 - 13:20,Informatorium Brown Lab,HATFIELD,
WST 121,S2,G01,E,T1,Monday,10:30 - 12:20,IT 2-26,HATFIELD,
WST 121,S2,G02,E,P1,Wednesday,16:30 - 17:20,Informatorium Blue Lab 1,HATFIELD,
WST 121,S2,G02,E,P1,Wednesday,16:30 - 17:20,Informatorium Blue Lab 2,HATFIELD,
WST 121,S2,G02,E,P1,Wednesday,16:30 - 17:20,Informatorium Blue Lab 3,HATFIELD,
WST 121,S2,G02,E,P1,Wednesday,16:30 - 17:20,Informatorium Red Lab,HATFIELD,
WST 121,S2,G02,E,T1,Wednesday,14:30 - 16:20,IT 4-4,HATFIELD,
WST 211,S1,G01,E,L1,Tuesday,09:30 - 11:20,IT 2-23,HATFIELD,
WST 211,S1,G01,E,L2,Thursday,10:30 - 11:20,IT 2-23,HATFIELD,
WST 211,S1,G01,E,L3,Friday,08:30 - 09:20,IT 2-23,HATFIELD,
WST 211,S1,G01,E,LP1,Thursday,13:30 - 16:20,IT 4-4,HATFIELD,
WST 211,S1,P01,E,P1,Tuesday,14:30 - 17:20,IT Open Bronze Lab,HATFIELD,
WST 211,S1,P01,E,P1,Tuesday,14:30 - 17:20,IT Open Copper Lab,HATFIELD,
WST 211,S1,P01,E,P1,Tuesday,14:30 - 17:20,IT Open Gold Lab,HATFIELD,
WST 211,S1,P01,E,P1,Tuesday,14:30 - 17:20,IT Open Silver Lab,HATFIELD,
WST 211,S1,P02,E,P1,Wednesday,11:30 - 14:20,IT Open Bronze Lab,HATFIELD,
WST 211,S1,P02,E,P1,Wednesday,11:30 - 14:20,IT Open Copper Lab,HATFIELD,
WST 211,S1,P02,E,P1,Wednesday,11:30 - 14:20,IT Open Gold Lab,HATFIELD,
WST 211,S1,P02,E,P1,Wednesday,11:30 - 14:20,IT Open Silver Lab,HATFIELD,
WST 212,S1,G01,E,L1,Monday,07:30 - 08:20,Thuto 1-1,HATFIELD,
WST 212,S1,G01,E,L2,Tuesday,11:30 - 12:20,Thuto 1-2,HATFIELD,
WST 212,S1,G02,E,L1,Monday,13:30 - 14:20,Louw hall,HATFIELD,
WST 212,S1,G02,E,L2,Tuesday,07:30 - 08:20,Louw hall,HATFIELD,
WST 212,S1,P01,E,P1,Monday,09:30 - 11:20,IT Open Bronze Lab,HATFIELD,
WST 212,S1,P01,E,P1,Monday,09:30 - 11:20,IT Open Copper Lab,HATFIELD,
WST 212,S1,P01,E,P1,Monday,09:30 - 11:20,IT Open Gold Lab,HATFIELD,
WST 212,S1,P01,E,P1,Monday,09:30 - 11:20,IT Open Silver Lab,HATFIELD,
WST 212,S1,P02,E,P1,Tuesday,09:30 - 11:20,IT Open Bronze Lab,HATFIELD,
WST 212,S1,P02,E,P1,Tuesday,09:30 - 11:20,IT Open Copper Lab,HATFIELD,
WST 212,S1,P02,E,P1,Tuesday,09:30 - 11:20,IT Open Gold Lab,HATFIELD,
WST 212,S1,P02,E,P1,Tuesday,09:30 - 11:20,IT Open Silver Lab,HATFIELD,
WST 212,S1,P03,E,P1,Wednesday,09:30 - 11:20,IT Open Bronze Lab,HATFIELD,
WST 212,S1,P03,E,P1,Wednesday,09:30 - 11:20,IT Open Copper Lab,HATFIELD,
WST 212,S1,P03,E,P1,Wednesday,09:30 - 11:20,IT Open Gold Lab,HATFIELD,
WST 212,S1,P03,E,P1,Wednesday,09:30 - 11:20,IT Open Silver Lab,HATFIELD,
WST 212,S1,P04,E,P1,Thursday,09:30 - 11:20,IT Open Bronze Lab,HATFIELD,
WST 212,S1,P04,E,P1,Thursday,09:30 - 11:20,IT Open Copper Lab,HATFIELD,
WST 212,S1,P04,E,P1,Thursday,09:30 - 11:20,IT Open Gold Lab,HATFIELD,
WST 212,S1,P04,E,P1,Thursday,09:30 - 11:20,IT Open Silver Lab,HATFIELD,
WST 212,S1,P05,E,P1,Friday,09:30 - 11:20,IT Open Bronze Lab,HATFIELD,
WST 212,S1,P05,E,P1,Friday,09:30 - 11:20,IT Open Copper Lab,HATFIELD,
WST 212,S1,P05,E,P1,Friday,09:30 - 11:20,IT Open Gold Lab,HATFIELD,
WST 212,S1,P05,E,P1,Friday,09:30 - 11:20,IT Open Silver Lab,HATFIELD,
WST 221,S2,G01,E,L1,Monday,10:30 - 11:20,IT 2-23,HATFIELD,
WST 221,S2,G01,E,L2,Wednesday,11:30 - 12:20,IT 2-23,HATFIELD,
WST 221,S2,G01,E,L3,Thursday,12:30 - 13:20,IT 2-23,HATFIELD,
WST 221,S2,G01,E,L4,Friday,11:30 - 12:20,IT 2-23,HATFIELD,
WST 221,S2,G01,E,T1,Monday,14:30 - 17:20,IT 4-4,HATFIELD,
WST 221,S2,P01,E,P1,Tuesday,14:30 - 17:20,IT Open Bronze Lab,HATFIELD,
WST 221,S2,P01,E,P1,Tuesday,14:30 - 17:20,IT Open Copper Lab,HATFIELD,
WST 221,S2,P01,E,P1,Tuesday,14:30 - 17:20,IT Open Gold Lab,HATFIELD,
WST 221,S2,P01,E,P1,Tuesday,14:30 - 17:20,IT Open Silver Lab,HATFIELD,
WST 221,S2,P02,E,P1,Friday,12:30 - 15:20,IT Open Bronze Lab,HATFIELD,
WST 221,S2,P02,E,P1,Friday,12:30 - 15:20,IT Open Copper Lab,HATFIELD,
WST 221,S2,P02,E,P1,Friday,12:30 - 15:20,IT Open Gold Lab,HATFIELD,
WST 221,S2,P02,E,P1,Friday,12:30 - 15:20,IT Open Silver Lab,HATFIELD,
WST 311,S1,G01,E,L1,Monday,14:30 - 16:20,IT 2-23,HATFIELD,
WST 311,S1,G01,E,P1,Friday,10:30 - 11:20,IT 2-23,HATFIELD,
WST 311,S1,G01,E,P2,Friday,11:30 - 13:20,Informatorium Blue Lab 1,HATFIELD,
WST 311,S1,G01,E,P2,Friday,11:30 - 13:20,Informatorium Blue Lab 2,HATFIELD,
WST 311,S1,G01,E,P2,Friday,11:30 - 13:20,Informatorium Blue Lab 3,HATFIELD,
WST 311,S1,G01,E,P2,Friday,11:30 - 13:20,Informatorium Red Lab,HATFIELD,
WST 311,S1,G01,E,P2,Friday,11:30 - 13:20,Informatorium SIT 1 lab,HATFIELD,
WST 312,S1,G01,E,L1,Monday,11:30 - 12:20,EMS 4-151,HATFIELD,
WST 312,S1,G01,E,L2,Tuesday,13:30 - 14:20,Informatorium SIT 1 lab,HATFIELD,
WST 312,S1,G01,E,P1,Wednesday,10:30 - 13:20,EMS 4-151,HATFIELD,
WST 321,S2,G01,E,L1,Tuesday,07:30 - 09:20,Centenary 2,HATFIELD,
WST 321,S2,G01,E,P1,Thursday,14:30 - 17:20,IT Open Bronze Lab,HATFIELD,
WST 321,S2,G01,E,P1,Thursday,14:30 - 17:20,IT Open Copper Lab,HATFIELD,
WST 321,S2,G01,E,P1,Thursday,14:30 - 17:20,IT Open Gold Lab,HATFIELD,
WST 321,S2,G01,E,P1,Thursday,14:30 - 17:20,IT Open Silver Lab,HATFIELD,
WST 321,S2,G01,E,P2,Thursday,14:30 - 15:20,IT 4-1,HATFIELD,
WST 322,S2,G01,E,L1,Tuesday,12:30 - 13:20,IT 4-4,HATFIELD,
WST 322,S2,G01,E,L2,Thursday,13:30 - 14:20,IT 4-4,HATFIELD,
WST 322,S2,G01,E,P1,Friday,12:30 - 13:20,IT 2-26,HATFIELD,
WST 322,S2,G01,E,P2,Friday,13:30 - 15:20,Informatorium Orange Lab,HATFIELD,
WST 322,S2,G01,E,P2,Friday,13:30 - 15:20,Informatorium Purple Lab,HATFIELD,
WST 322,S2,G01,E,P2,Friday,13:30 - 15:20,Informatorium Red Lab,HATFIELD,
WTW 114,S1,G01,E,L1,Monday,10:30 - 11:20,Muller hall,HATFIELD,
WTW 114,S1,G01,E,L2,Tuesday,07:30 - 08:20,Te Water hall,HATFIELD,
WTW 114,S1,G01,E,L3,Wednesday,08:30 - 09:20,Muller hall,HATFIELD,
WTW 114,S1,G01,E,L4,Friday,08:30 - 09:20,Muller hall,HATFIELD,
WTW 114,S1,G02,E,L1,Monday,07:30 - 08:20,Centenary 1,HATFIELD,
WTW 114,S1,G02,E,L2,Tuesday,08:30 - 09:20,Centenary 4,HATFIELD,
WTW 114,S1,G02,E,L3,Wednesday,09:30 - 10:20,vd Bijl Hall,HATFIELD,
WTW 114,S1,G02,E,L4,Friday,09:30 - 10:20,vd Bijl Hall,HATFIELD,
WTW 114,S1,G03,E,L1,Monday,11:30 - 12:20,vd Bijl Hall,HATFIELD,
WTW 114,S1,G03,E,L2,Tuesday,09:30 - 10:20,Centenary 4,HATFIELD,
WTW 114,S1,G03,E,L3,Wednesday,07:30 - 08:20,vd Bijl Hall,HATFIELD,
WTW 114,S1,G03,E,L4,Friday,10:30 - 11:20,HB 4-2,HATFIELD,
WTW 114,S1,T01,E,T1,Tuesday,14:30 - 17:20,EMS 4-151,HATFIELD,
WTW 114,S1,T02,E,T1,Wednesday,10:30 - 13:20,North hall,HATFIELD,
WTW 114,S1,T03,E,T1,Thursday,10:30 - 13:20,EMS 4-150,HATFIELD,
WTW 114,S1,T03,E,T1,Thursday,10:30 - 13:20,EMS 4-151,HATFIELD,
WTW 114,S1,T04,E,T1,Tuesday,10:30 - 13:20,South hall,HATFIELD,
WTW 114,S1,T04,E,T1,Tuesday,10:30 - 13:20,Theology 1-9,HATFIELD,
WTW 114,S1,T05,E,T1,Wednesday,14:30 - 17:20,HB 4-1,HATFIELD,
WTW 114,S1,T05,E,T1,Wednesday,14:30 - 17:20,HB 4-3,HATFIELD,
WTW 114,S1,T06,E,T1,Monday,13:30 - 16:20,Centenary 6,HATFIELD,
WTW 115,S1,G01,E,L1,Monday,10:30 - 11:20,HB 4-1,HATFIELD,
WTW 115,S1,G01,E,L2,Thursday,15:30 - 16:20,HB 4-1,HATFIELD,
WTW 115,S1,G02,E,L1,Monday,07:30 - 08:20,IT 4-4,HATFIELD,
WTW 115,S1,G02,E,L2,Wednesday,12:30 - 13:20,HB 4-3,HATFIELD,
WTW 115,S1,T01,E,T1,Tuesday,10:30 - 11:50,Mathematics 2-1,HATFIELD,
WTW 115,S1,T02,E,T1,Wednesday,10:30 - 11:50,HB 4-3,HATFIELD,
WTW 115,S1,T03,E,T1,Wednesday,14:30 - 15:50,Muller hall,HATFIELD,
WTW 115,S1,T04,E,T1,Wednesday,16:00 - 17:20,Muller hall,HATFIELD,
WTW 115,S1,T05,E,T1,Friday,13:30 - 14:50,Muller hall,HATFIELD,
WTW 115,S1,T06,E,T1,Friday,15:00 - 16:20,Muller hall,HATFIELD,
WTW 123,S2,G01,E,L1,Monday,07:30 - 08:20,EMS 4-150,HATFIELD,
WTW 123,S2,G01,E,L2,Thursday,08:30 - 09:20,EMS 4-150,HATFIELD,
WTW 123,S2,G02,E,L1,Tuesday,14:30 - 15:20,EMS 4-150,HATFIELD,
WTW 123,S2,G02,E,L2,Friday,12:30 - 13:20,EMS 4-150,HATFIELD,
WTW 123,S2,P01,E,P1,Tuesday,11:30 - 12:50,Scienza - Goldfields Lab 1,HATFIELD,
WTW 123,S2,P02,E,P1,Wednesday,10:30 - 11:50,Scienza - Goldfields Lab 1,HATFIELD,
WTW 123,S2,P03,E,P1,Wednesday,14:30 - 15:50,Scienza - Goldfields Lab 1,HATFIELD,
WTW 123,S2,P04,E,P1,Wednesday,16:00 - 17:20,Scienza - Goldfields Lab 1,HATFIELD,
WTW 123,S2,P05,E,P1,Thursday,10:30 - 11:50,Scienza - Goldfields Lab 1,HATFIELD,
WTW 123,S2,P06,E,P1,Thursday,12:00 - 13:20,Scienza - Goldfields Lab 1,HATFIELD,
WTW 123,S2,P07,E,P1,Friday,13:30 - 14:50,Scienza - Goldfields Lab 1,HATFIELD,
WTW 123,S2,P08,E,P1,Friday,15:00 - 16:20,Scienza - Goldfields Lab 1,HATFIELD,
WTW 124,S2,G01,E,L1,Monday,14:30 - 15:20,HB 4-1,HATFIELD,
WTW 124,S2,G01,E,L2,Tuesday,08:30 - 09:20,HB 4-1,HATFIELD,
WTW 124,S2,G01,E,L3,Wednesday,08:30 - 09:20,Te Water hall,HATFIELD,
WTW 124,S2,G01,E,L4,Friday,11:30 - 12:20,HB 4-3,HATFIELD,
WTW 124,S2,G02,E,L1,Monday,09:30 - 10:20,Muller hall,HATFIELD,
WTW 124,S2,G02,E,L2,Tuesday,13:30 - 14:20,Muller hall,HATFIELD,
WTW 124,S2,G02,E,L3,Wednesday,09:30 - 10:20,Te Water hall,HATFIELD,
WTW 124,S2,G02,E,L4,Friday,07:30 - 08:20,EMS 4-150,HATFIELD,
WTW 124,S2,G03,E,L1,Tuesday,09:30 - 10:20,HB 4-1,HATFIELD,
WTW 124,S2,G03,E,L2,Wednesday,13:30 - 14:20,HB 4-1,HATFIELD,
WTW 124,S2,G03,E,L3,Thursday,13:30 - 14:20,HB 4-3,HATFIELD,
WTW 124,S2,G03,E,L4,Friday,09:30 - 10:20,HB 4-3,HATFIELD,
WTW 124,S2,T01,E,T1,Monday,11:30 - 14:20,HB 4-12,HATFIELD,
WTW 124,S2,T02,E,T1,Monday,14:30 - 17:20,HB 4-9,HATFIELD,
WTW 124,S2,T03,E,T1,Tuesday,11:30 - 14:20,Theology 1-19,HATFIELD,
WTW 124,S2,T04,E,T1,Tuesday,14:30 - 17:20,HB 4-9,HATFIELD,
WTW 124,S2,T05,E,T1,Wednesday,11:30 - 14:20,Muller hall,HATFIELD,
WTW 124,S2,T06,E,T1,Wednesday,14:30 - 17:20,Theology 1-25,HATFIELD,
WTW 124,S2,T06,E,T1,Wednesday,14:30 - 17:20,Theology 1-9,HATFIELD,
WTW 133,S1,G51,E,L1,Tuesday,07:30 - 08:20,Lecture Theatre L1,GROENKLOOF,
WTW 133,S1,G51,E,L2,Wednesday,10:30 - 11:20,Lecture Theatre L1,GROENKLOOF,
WTW 133,S1,G51,E,L3,Friday,12:30 - 13:20,Lecture Theatre L1,GROENKLOOF,
WTW 133,S1,P51,E,P1,Thursday,13:30 - 14:20,Consult Department,GROENKLOOF,
WTW 133,S1,T51,E,T1,Monday,14:30 - 16:20,Lecture Theatre L2,GROENKLOOF,
WTW 134,S1,G01,E,L1,Monday,13:30 - 14:20,Large Chemistry Hall,HATFIELD,
WTW 134,S1,G01,E,L2,Wednesday,09:30 - 10:20,Thuto 3-1,HATFIELD,
WTW 134,S1,G01,E,L3,Thursday,12:30 - 13:20,Thuto 3-1,HATFIELD,
WTW 134,S1,G01,E,L4,Friday,07:30 - 08:20,Thuto 3-2,HATFIELD,
WTW 134,S1,G02,E,L1,Tuesday,09:30 - 10:20,Centenary 5,HATFIELD,
WTW 134,S1,G02,E,L2,Wednesday,09:30 - 10:20,Centenary 6,HATFIELD,
WTW 134,S1,G02,E,L3,Thursday,10:30 - 11:20,Centenary 5,HATFIELD,
WTW 134,S1,G02,E,L4,Friday,07:30 - 08:20,Centenary 3,HATFIELD,
WTW 134,S1,G03,E,L1,Monday,08:30 - 09:20,Thuto 3-1,HATFIELD,
WTW 134,S1,G03,E,L2,Tuesday,09:30 - 10:20,Thuto 3-2,HATFIELD,
WTW 134,S1,G03,E,L3,Wednesday,08:30 - 09:20,Thuto 3-1,HATFIELD,
WTW 134,S1,G03,E,L4,Friday,07:30 - 08:20,Thuto 1-1,HATFIELD,
WTW 134,S1,G04,E,L1,Monday,12:30 - 13:20,Large Chemistry Hall,HATFIELD,
WTW 134,S1,G04,E,L2,Wednesday,13:30 - 14:20,Thuto 3-2,HATFIELD,
WTW 134,S1,G04,E,L3,Thursday,11:30 - 12:20,Thuto 3-1,HATFIELD,
WTW 134,S1,G04,E,L4,Friday,12:30 - 13:20,Thuto 3-1,HATFIELD,
WTW 134,S1,T01,E,T1,Tuesday,10:30 - 11:50,HB 4-3,HATFIELD,
WTW 134,S1,T01,E,T1,Tuesday,10:30 - 11:50,Muller hall,HATFIELD,
WTW 134,S1,T02,E,T1,Tuesday,14:30 - 15:50,Centenary 1,HATFIELD,
WTW 134,S1,T02,E,T1,Tuesday,14:30 - 15:50,Centenary 3,HATFIELD,
WTW 134,S1,T02,E,T1,Tuesday,14:30 - 15:50,Muller hall,HATFIELD,
WTW 134,S1,T02,E,T1,Tuesday,14:30 - 15:50,Te Water hall,HATFIELD,
WTW 134,S1,T03,E,T1,Wednesday,10:30 - 11:50,EMS 4-150,HATFIELD,
WTW 134,S1,T03,E,T1,Wednesday,10:30 - 11:50,HB 4-1,HATFIELD,
WTW 134,S1,T03,E,T1,Wednesday,10:30 - 11:50,IT 2-26,HATFIELD,
WTW 134,S1,T04,E,T1,Thursday,14:30 - 15:50,Centenary 2,HATFIELD,
WTW 134,S1,T05,E,T1,Tuesday,12:00 - 13:20,HB 4-3,HATFIELD,
WTW 134,S1,T05,E,T1,Tuesday,12:00 - 13:20,Muller hall,HATFIELD,
WTW 134,S1,T06,E,T1,Tuesday,16:00 - 17:20,Centenary 1,HATFIELD,
WTW 134,S1,T06,E,T1,Tuesday,16:00 - 17:20,Centenary 3,HATFIELD,
WTW 134,S1,T07,E,T1,Wednesday,12:00 - 13:20,EMS 4-150,HATFIELD,
WTW 134,S1,T08,E,T1,Thursday,16:00 - 17:20,Centenary 2,HATFIELD,
WTW 137,S1,G01,E,L1,Tuesday,12:30 - 13:20,HB 4-9,HATFIELD,
WTW 137,S1,G01,E,L2,Thursday,09:30 - 10:20,HB 4-9,HATFIELD,
WTW 137,S1,G01,E,T1,Thursday,11:30 - 13:20,IT 2-27,HATFIELD,
WTW 137,S1,G02,E,L1,Tuesday,09:30 - 10:20,HB 4-9,HATFIELD,
WTW 137,S1,G02,E,L2,Thursday,08:30 - 09:20,HB 4-9,HATFIELD,
WTW 137,S1,G02,E,T1,Thursday,11:30 - 13:20,HB 4-1,HATFIELD,
WTW 137,S1,G03,E,L1,Tuesday,10:30 - 11:20,HB 4-1,HATFIELD,
WTW 137,S1,G03,E,L2,Thursday,12:30 - 13:20,HB 4-3,HATFIELD,
WTW 137,S1,G03,E,T1,Tuesday,11:30 - 13:20,EMS 4-150,HATFIELD,
WTW 137,S1,G04,E,T1,Tuesday,11:30 - 13:20,EMS 4-151,HATFIELD,
WTW 137,S1,G05,E,T1,Wednesday,08:30 - 10:20,IT 2-23,HATFIELD,
WTW 137,S1,G06,E,T1,Wednesday,08:30 - 10:20,HB 4-3,HATFIELD,
WTW 144,S2,G51,E,L1,Monday,10:30 - 11:20,Lecture Theatre L3,GROENKLOOF,
WTW 144,S2,G51,E,L2,Tuesday,07:30 - 08:20,Lecture Theatre L2,GROENKLOOF,
WTW 144,S2,G51,E,L3,Friday,09:30 - 10:20,Lecture Theatre L3,GROENKLOOF,
WTW 144,S2,G51,E,T1,Wednesday,13:30 - 15:20,Lecture Theatre L2,GROENKLOOF,
WTW 146,S2,G01,E,L1,Monday,10:30 - 11:20,AE du Toit Auditorium,HATFIELD,
WTW 146,S2,G01,E,L2,Friday,07:30 - 08:20,Roos hall,HATFIELD,
WTW 146,S2,T01,E,T1,Tuesday,10:30 - 11:50,Te Water hall,HATFIELD,
WTW 146,S2,T02,E,T1,Tuesday,12:30 - 13:50,Te Water hall,HATFIELD,
WTW 146,S2,T03,E,T1,Monday,15:30 - 16:50,vd Bijl Hall,HATFIELD,
WTW 147,S2,G01,E,L1,Tuesday,11:30 - 12:20,IT 2-25,HATFIELD,
WTW 147,S2,G01,E,L2,Thursday,10:30 - 11:20,IT 4-3,HATFIELD,
WTW 147,S2,G01,E,T1,Tuesday,12:30 - 14:20,IT 4-2,HATFIELD,
WTW 147,S2,G02,E,L1,Tuesday,12:30 - 13:20,IT 2-25,HATFIELD,
WTW 147,S2,G02,E,L2,Thursday,09:30 - 10:20,IT 2-25,HATFIELD,
WTW 147,S2,G02,E,T1,Tuesday,12:30 - 14:20,Botany 2-26,HATFIELD,
WTW 147,S2,G03,E,L1,Tuesday,09:30 - 10:20,HB 4-3,HATFIELD,
WTW 147,S2,G03,E,L2,Thursday,12:30 - 13:20,IT 2-27,HATFIELD,
WTW 147,S2,G03,E,T1,Thursday,11:30 - 13:20,IT 2-24,HATFIELD,
WTW 147,S2,G04,E,T1,Thursday,11:30 - 13:20,Botany 2-26,HATFIELD,
WTW 147,S2,G05,E,T1,Thursday,13:30 - 15:20,IT 2-27,HATFIELD,
WTW 147,S2,G06,E,T1,Thursday,13:30 - 15:20,EMS 4-150,HATFIELD,
